1.254360888685498887e+00
5.572733070169176850e-01
3.105280654770987137e-01
2.128899501902716540e-01
1.484751882297652148e-01
9.980436840227671635e-02
6.635829327361923713e-02
4.906957623149667269e-02
3.450758994690009823e-02
2.621610303010259505e-02
1.985825252320085402e-02
1.508214151752846656e-02
1.239885742376957596e-02
1.053816944892917336e-02
8.514193884496177450e-03
7.595804719520466916e-03
6.375669235629695050e-03
5.615680511774761088e-03
4.522826555850250133e-03
4.138353280723094940e-03
3.582723239170653665e-03
3.166624112054705620e-03
2.736040257981845435e-03
2.351148852280208167e-03
2.147371697771762161e-03
1.923733141406306106e-03
1.612739720647888555e-03
1.493042384806488303e-03
1.301409393948103638e-03
1.192215455895555840e-03
