1.135450839996337891e+00
4.510316614593778417e-01
2.042988943202155017e-01
1.242731474339962006e-01
4.713486534144196993e-02
2.798367983528545974e-02
1.641119271516799927e-02
1.073219093294548211e-02
1.674125029239803553e-02
8.876002227355326429e-03
1.373877191716539039e-03
1.933507953903504687e-03
6.068671313447079798e-04
6.342537069161023567e-04
4.224704940237903402e-04
2.399412530524256922e-04
1.745383498408565486e-04
1.674884011403524411e-04
1.532448555475899113e-04
1.382897098665125668e-04
1.214912055209944349e-04
1.134138266414603543e-04
1.062159899447578937e-04
1.002078734018141404e-04
9.547163894499785715e-05
9.264273415153314348e-05
8.596332034877767327e-05
8.110836591056016262e-05
7.928025037732108944e-05
7.377643877199651214e-05
